"audit_sha","path","domain","extension","bytes","wc_line_equivalent","sha256","ast_function_nodes","static_relative_imports","missing_relative_imports","missing_specifiers","coverage_instrumented","statement_pct","branch_pct","function_pct","line_pct","direct_test_importer_count","direct_test_importers"
"fd5866d2580127142e46b58848da2471488f70c0","src/instructions/mina-instructions.mjs","instructions",".mjs","3469","76","829a666c5b35f9544c7e7168b261d2c359bd598bd75e95ae6eaf8dd8d02bfa58","7","0","0","","true","87.50","75.86","100.00","97.14","2","tests/instruction-change.test.mjs;tests/mina-instructions.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/adapters/gmail.mjs","mail",".mjs","7116","159","e674b52c4a18786bced4f9eb5634edac388590d38d032b0001159065c460e203","17","1","0","","true","83.12","74.11","93.75","89.23","1","tests/gmail-adapter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/adapters/imap-smtp.mjs","mail",".mjs","9825","222","a9aef4af1b5c92d5d72cdffcbf7f10ee40837dd741accf412e39fe0441d31403","25","0","0","","true","81.74","77.63","70.83","84.47","1","tests/imap-smtp-adapter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/adapters/microsoft-graph.mjs","mail",".mjs","6320","142","a5bb8f49f2d39713dcb95e28051651d696821bbb34cd8d675c8c35bd84b5f12a","14","0","0","","true","82.50","79.63","84.62","91.04","1","tests/microsoft-graph-adapter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/attachment-quarantine.mjs","mail",".mjs","4718","101","cc24c4bab0908277693033243c2949179ecf0b58b03cb6d02197415e6495539e","8","0","0","","true","88.06","81.25","100.00","92.86","1","tests/attachment-quarantine.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/google-runtime-adapters.mjs","mail",".mjs","2479","45","f1a4dd1c3110a5681130642203b23bdb5abc3888f02d27b3d942aa48da1d7962","8","3","0","","true","76.92","84.62","62.50","78.26","1","tests/google-runtime-adapters.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/mail-account-store.mjs","mail",".mjs","2563","67","bb4b93ce7358b22f8dbcd3d5fc4b65a4c3d83a5e241f1a82dddb92cca2b88df2","11","0","0","","true","92.86","76.67","100.00","94.29","1","tests/mail-account-store.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/mail-contracts.mjs","mail",".mjs","2966","63","9b48bd3c3b1104688db53e7538ab20b200348a02472c767a1c10bf0eda1d1410","2","0","0","","true","90.00","86.05","100.00","94.74","1","tests/mail-contracts.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/mail-policy.mjs","mail",".mjs","2584","46","681e1f8d1e74040ab657b8626d157e968c901168ef047147a19cbc5223539dde","10","0","0","","true","92.11","88.57","100.00","96.15","3","tests/mail-policy.test.mjs;tests/mail-service.test.mjs;tests/telegram-mail-commands.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/mail-repository.mjs","mail",".mjs","7477","156","44bd1b4667465b0ed67001383e9bfa8f71f4740e6f949357106ba3dd9005103a","15","1","0","","true","82.35","71.67","93.33","91.38","1","tests/mail-sync-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/mail-service.mjs","mail",".mjs","5134","117","41446b31531a91059d3e16e8843b24dbc9afa1df55531b6d679ee211570cbf57","9","2","0","","true","84.38","79.37","88.89","90.91","1","tests/mail-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/mail-sync-service.mjs","mail",".mjs","2591","65","099b4e33efec7ebed72190e34ed6efc06924b69edb22a36183980658b8bf8c8a","7","1","0","","true","85.71","70.00","100.00","96.67","1","tests/mail-sync-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/mail-verifier.mjs","mail",".mjs","629","15","b8a6cf66385056a0a69c149d29166d027526608fcfbc697f1ca1283e6c77db36","2","0","0","","true","90.00","88.89","100.00","100.00","1","tests/mail-verifier.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/oauth/google-account-connector.mjs","mail",".mjs","3845","72","7f108b59219238c4d1f5bac82e38e568f91b7340b7f1b7a973653d84a85c0a4c","3","2","0","","true","81.82","78.38","66.67","97.06","1","tests/google-account-connector.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/oauth/google-client-config-file.mjs","mail",".mjs","920","20","4617266c951879db6825379b90d5756521772532de866d9303576c519412d6b8","2","0","0","","true","100.00","100.00","100.00","100.00","1","tests/google-client-config-file.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/oauth/google-oauth.mjs","mail",".mjs","2751","66","03d2dce9b351e765b17130df084891f8a43e90c93df1b427ed6fc86fc83444fc","6","0","0","","true","77.78","69.57","66.67","86.96","1","tests/gmail-adapter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/oauth/microsoft-oauth.mjs","mail",".mjs","2426","50","f058c6a36a00c2e46c2391c88f584150ffce45a233c81b329b13a6b17c0600c4","8","0","0","","true","70.37","78.38","75.00","90.48","1","tests/microsoft-graph-adapter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/mail/oauth/oauth-loopback-server.mjs","mail",".mjs","3412","78","5fbde98aac3f8e260ad7eaee40dd761e60a3ecfa54bdd8e81ae13642e91f1b19","12","0","0","","true","98.11","85.00","100.00","100.00","1","tests/oauth-loopback-server.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/media/youtube-data-client.mjs","media",".mjs","2905","60","6d9dca21ab3609190be56a12d6b4425c122f5c827f59a21443046ed694567649","5","0","0","","true","71.79","73.17","100.00","82.14","1","tests/youtube-data-client.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/composition.mjs","memory",".mjs","4050","93","0c148a9e0b5dce7a95d9f37a077b9c34c53cbb1692ca7b6e96f42a58ab0c3715","4","14","0","","true","78.95","66.67","75.00","83.33","1","tests/memory-composition.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/consolidator.mjs","memory",".mjs","890","24","efd207f5b40072703d6c43a613914cf4f5c78899a75b4e072b1a898b0b824284","4","0","0","","true","75.00","78.57","100.00","88.89","1","tests/memory-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/database.mjs","memory",".mjs","2989","81","51c4054e80db7fc521c3d46eac51a7c8e54ca0eddb51b9acba838b1f7d0025bf","6","0","0","","true","61.36","50.00","66.67","69.44","7","tests/forget-service.test.mjs;tests/integration/cross-channel-memory.test.mjs;tests/integration/memory-backup-restore.test.mjs;tests/memory-migrations.test.mjs;tests/memory-repository.test.mjs;tests/memory-service.test.mjs;tests/retriever.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/event-repository.mjs","memory",".mjs","3800","107","ad3f31219819dc24226e8e316523ff6302a914c29b70a41b8ab45fc51bd01e74","11","1","0","","true","91.18","81.82","100.00","90.00","6","tests/forget-service.test.mjs;tests/integration/cross-channel-memory.test.mjs;tests/integration/memory-backup-restore.test.mjs;tests/memory-repository.test.mjs;tests/memory-service.test.mjs;tests/retriever.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/forget-service.mjs","memory",".mjs","4466","122","2076796d97cf893eae897d0af8267e33f81529e28b16042c227b6b05d04147d0","14","1","0","","true","91.67","84.31","100.00","93.75","3","tests/forget-service.test.mjs;tests/integration/cross-channel-memory.test.mjs;tests/integration/memory-backup-restore.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/identity-graph.mjs","memory",".mjs","2163","55","28173baf8c0e0d632955aaeff3f8cdefa26d369cf9615246888cac459a394a31","6","0","0","","true","84.62","76.19","100.00","100.00","4","tests/identity-graph.test.mjs;tests/integration/cross-channel-memory.test.mjs;tests/integration/memory-backup-restore.test.mjs;tests/memory-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/identity-repository.mjs","memory",".mjs","2286","59","c1607f220329058b9c0d6c2a4ca3dd5a2f4c86b5530b621b1ecc1164f88060af","5","1","0","","true","80.95","78.26","100.00","83.33","4","tests/integration/cross-channel-memory.test.mjs;tests/integration/memory-backup-restore.test.mjs;tests/memory-repository.test.mjs;tests/memory-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/memory-ranking.mjs","memory",".mjs","2582","53","3a2d0a3b7d0f020befda7429703a5b2258d64a44387e9ce3e56dc5d747f00730","7","0","0","","true","100.00","94.87","100.00","100.00","1","tests/memory-ranking.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/memory-service.mjs","memory",".mjs","5722","140","2500618c5375a84411f46549599b49a29b66179bf2873bf4316765e35624882c","21","2","0","","true","82.67","80.00","100.00","91.53","5","tests/integration/cross-channel-memory.test.mjs;tests/integration/memory-backup-restore.test.mjs;tests/memory-ranking.test.mjs;tests/memory-ranking.test.mjs;tests/memory-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/record-codec.mjs","memory",".mjs","1331","45","f8a44b9a5bfb530e926f78ac3d78ebff22969396d4e4014947917943fb10f31d","8","1","0","","true","100.00","100.00","100.00","100.00","2","tests/audit-log.test.mjs;tests/audit-log.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/research-evidence-compactor.mjs","memory",".mjs","2821","68","af14e2c3565a4110bc3870e92d748fbf30bbadac3288a90f9c817af0012e4cd5","10","1","0","","true","96.88","88.89","100.00","100.00","1","tests/research-evidence-compactor.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/runtime-controller.mjs","memory",".mjs","12878","297","56e502b924cfbe0fe91ddb17f397b1f9e3387e349b43630b437294673e234c85","27","1","0","","true","76.74","66.41","77.78","79.46","1","tests/memory-ui-contract.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/short-term.mjs","memory",".mjs","1104","32","b04f3ed5532693f8e293e388dfb5364e5387c536fe0ede0ec3547ada24332e48","7","0","0","","true","75.00","80.00","85.71","92.86","1","tests/memory-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/tombstone-repository.mjs","memory",".mjs","1443","36","f12fc8f23b165a9a7782256ecffe663d6edff1ddcf85202b236bfd9c1ebc11e5","4","1","0","","true","76.92","73.33","100.00","83.33","4","tests/forget-service.test.mjs;tests/integration/cross-channel-memory.test.mjs;tests/integration/memory-backup-restore.test.mjs;tests/memory-repository.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/memory/vault-repair.mjs","memory",".mjs","3927","84","6ebec21222bf8c53de0d8b26cad37e0c54b964bd9b07852bcc737fdcb30b7cba","4","0","0","","true","82.35","70.83","75.00","83.33","1","tests/vault-repair.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/channel-router.mjs","messaging",".mjs","1847","40","402f4537f04b76dca48a9beae8a7b9c605ee4e86514c7aef6bd8b9d3763e3202","4","1","0","","true","100.00","93.55","100.00","100.00","3","tests/channel-router.test.mjs;tests/conversation-service.test.mjs;tests/integration/cross-channel-memory.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/conversation-service.mjs","messaging",".mjs","4186","71","221a912bce523a3f08d25980baf312d75cb6ca7ebda6be17ffa856e935032320","6","2","0","","true","100.00","94.74","100.00","100.00","2","tests/conversation-service.test.mjs;tests/integration/cross-channel-memory.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/httpsms/client.mjs","messaging",".mjs","3443","86","3442bd6792a87b96963fd77ee107447f737fc3b9df35805e852b9695bd05477b","9","1","0","","true","93.48","91.43","88.89","94.59","2","tests/httpsms-client.test.mjs;tests/integration/httpsms-native-failover.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/httpsms/contracts.mjs","messaging",".mjs","2453","47","7fcb9d5fea2f7224e31a07707822d5b9e464dce41342e43f609f231f5c2188cf","3","0","0","","true","85.19","66.67","100.00","100.00","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/httpsms/provider.mjs","messaging",".mjs","930","20","4567b945c7fe68b381eccc4b1631c8f265e95a1f74f819852f97eb49fe27dbed","4","0","0","","false","","","","","1","tests/integration/httpsms-native-failover.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/httpsms/webhook-server.mjs","messaging",".mjs","3670","98","1eb1aa0fbe37f5ba407f7c53814c5fd63c7e50ad1e28ca4ddba3f5ce44c42551","14","2","0","","true","94.83","90.91","92.86","93.02","2","tests/httpsms-webhook-server.test.mjs;tests/integration/httpsms-inbound-to-memory.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/httpsms/webhook-verifier.mjs","messaging",".mjs","2016","50","86551a5b39a038a1adcb3f5e0a0e096249ac886ec1781c1ae18f5b45736742f5","5","0","0","","true","84.62","90.00","80.00","90.91","1","tests/httpsms-webhook-verifier.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/message-delivery-ledger.mjs","messaging",".mjs","4499","108","71be3fb484fc6d167eece5d87cf134f5b1707bf634d66a284e5e3a47244d3df6","12","0","0","","true","95.35","90.32","100.00","100.00","4","tests/integration/httpsms-native-failover.test.mjs;tests/message-delivery-ledger.test.mjs;tests/phone-message-sync.test.mjs;tests/sms-router.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/message-retry-policy.mjs","messaging",".mjs","2249","39","3b29538ef83ab4e9664decd3f6961f943495060d07f9145c3a2d6ce71c4817e7","3","0","0","","true","100.00","91.67","100.00","100.00","1","tests/message-retry-policy.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/sms-router.mjs","messaging",".mjs","2270","46","6ce9088b25362c20c70a4c2db593e452738eb60f1033a65b81af0d7d2bf309a8","3","1","0","","true","96.55","91.67","100.00","95.83","2","tests/integration/httpsms-native-failover.test.mjs;tests/sms-router.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/sms-send-policy.mjs","messaging",".mjs","3880","65","4133f80ea5f927ee1fb6f5eb333e9133c0e5dba8a4c3ef076afa25f64ffea2b2","11","0","0","","true","100.00","93.10","100.00","100.00","1","tests/sms-send-policy.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/telegram-approval-adapter.mjs","messaging",".mjs","3236","70","447081d0d819d79096fe47dcd3b64e132625baa9121cd5c16a9715a34afde8b3","6","0","0","","true","91.67","81.25","100.00","100.00","2","tests/integration/v4-security-boundaries.test.mjs;tests/telegram-approval-adapter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/telegram-command-router.mjs","messaging",".mjs","1686","32","1ebb23fd3cb92480358479039e8a81b572c60f5dc96c73daad4feb008acfa80f","3","0","0","","true","100.00","94.44","100.00","100.00","2","tests/integration/telegram-tools.test.mjs;tests/telegram-command-router.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/telegram-conversation-responder.mjs","messaging",".mjs","1133","27","6bed8b475b386fc9346d4177ec8997c150e91595410b540d300a7b1cbdf21e29","2","0","0","","true","90.91","85.71","100.00","100.00","2","tests/integration/telegram-tools.test.mjs;tests/telegram-conversation-responder.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/telegram-home-commands.mjs","messaging",".mjs","3037","76","1fc7fbd1ef1af690356a3dd89cca4c8274dad7a3bda4568ed851f7053c9f5c34","6","1","0","","true","88.57","82.86","83.33","90.63","2","tests/integration/telegram-tools.test.mjs;tests/telegram-home-commands.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/messaging/telegram-mail-commands.mjs","messaging",".mjs","3142","74","c1ab8dbb7d97f9d90d46a25925ed40592e1bd9c3a17026d9a5c7c639fc658359","6","0","0","","true","96.00","85.71","100.00","97.67","2","tests/integration/telegram-tools.test.mjs;tests/telegram-mail-commands.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/missions/dental-sort.mjs","missions",".mjs","5681","172","4cb5ba2ae1f9b573975c8dd3fdc27ee9d261adb010cbe1a7a18139a5b354507b","16","0","0","","true","70.09","59.57","68.75","75.53","1","tests/dental-sort.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/models/model-installer.mjs","models",".mjs","2988","68","c2d04259d82c0c1f6349f3b7b0d9065562a54e1aa6b549ca52567015347e06e5","4","0","0","","true","86.67","80.49","100.00","92.11","1","tests/model-installer.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/models/model-loader.mjs","models",".mjs","2631","68","eda94407140e39e83cdb1ccabfd1cfdfff5f706a61d308f03f0c381a96bb7c54","7","0","0","","true","75.00","85.29","57.14","77.42","1","tests/model-loader.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/models/model-manifest.mjs","models",".mjs","1737","28","7d7da222541c17d546212e975a4de5110990d5ff24d4daa125f7a03db75232c9","2","0","0","","true","84.62","85.29","100.00","100.00","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/models/model-profiles.mjs","models",".mjs","4875","94","39a36d8081094eb61f314d0fc514e8152f754bf72b3804fcd1a7bad952e05023","10","0","0","","true","84.51","82.35","90.00","94.55","1","tests/model-profiles.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/models/model-registry.mjs","models",".mjs","3035","75","0e090f8202201e919f4b196a38dea79b145e06665ec511a771ff49e6243646b2","13","1","0","","true","87.23","67.65","92.31","97.44","1","tests/model-registry.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/perception/frame-quality.mjs","perception",".mjs","2207","46","3ef46d45f5f59e729b4546ada3492663338979609e5bffeb1c04ec65413b27f4","4","0","0","","true","100.00","100.00","100.00","100.00","1","tests/frame-quality.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/perception/multimodal-observation.mjs","perception",".mjs","2125","51","e0f5a6e5fe68e668a8e37453b5fe7f745856d30a5d31f0c38b492f49fc3bb909","8","0","0","","true","85.19","85.71","100.00","91.30","1","tests/observation-fusion.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/perception/observation-fusion.mjs","perception",".mjs","810","23","6297e49191a6634906ce62456f7f77b64669cd20c4507bc4377c2157423d0899","3","0","0","","true","100.00","85.71","100.00","100.00","1","tests/observation-fusion.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/perception/phone-vision-pipeline.mjs","perception",".mjs","2069","44","07be6ff5e4457325a69f6ae7ce1c5931fcd4d329394d63f032091bed9c13e87d","2","0","0","","true","73.68","78.57","100.00","82.35","1","tests/phone-vision.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/perception/web-observer.mjs","perception",".mjs","4699","103","eff176f7ff112f2740e29330cd8e6de2d2cdba8ed787ebb001a879a235142a29","13","1","0","","true","68.57","35.42","53.85","70.97","1","tests/web-observer.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/adapters/caldav-carddav.mjs","personal",".mjs","4861","118","1b46a3ac77285c10d9a61cb558eb490048ee48ef55ba5135a80dccb5c3ecc269","10","1","0","","true","84.13","62.86","100.00","98.04","1","tests/personal-adapters.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/adapters/google-personal.mjs","personal",".mjs","9000","198","dcf3c8c0ba959fc5611de1714227fe1c09e2f0882ae2e89f3486412a6a8627b4","21","1","0","","true","85.86","69.93","95.24","93.98","2","tests/integration/google-personal-runtime.test.mjs;tests/personal-adapters.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/adapters/microsoft-personal.mjs","personal",".mjs","6286","159","2be80e704ce1ca167c6772df94c13bdba44e97d381951bbfaa0436878510a847","15","1","0","","true","83.33","67.07","73.33","88.57","1","tests/personal-adapters.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/calendar-repository.mjs","personal",".mjs","5211","111","1838ffabba150d37a918a8466e11bcbe13620d407fc879d40432a7a248e71b53","12","0","0","","true","90.48","77.78","100.00","97.30","3","tests/calendar-repository.test.mjs;tests/calendar-service.test.mjs;tests/integration/google-personal-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/calendar-service.mjs","personal",".mjs","5414","111","bd9455b652795d5abbc909b79466048be58569cf8c9ace61a3287b8fed22b0a1","13","0","0","","true","90.00","78.26","100.00","98.44","2","tests/calendar-service.test.mjs;tests/integration/google-personal-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/contact-repository.mjs","personal",".mjs","613","24","f59ed9d0a0c66c9c472e5b3f9ea3e42078d47722ca96b0ac46a1f4784df9c94d","5","0","0","","true","66.67","70.00","80.00","75.00","2","tests/contact-service.test.mjs;tests/integration/google-personal-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/contact-service.mjs","personal",".mjs","5863","125","ba3eb12641394b0090707924f6fcfa2bd244dce3ffe7583ea2b12c49da1987cc","19","0","0","","true","92.13","77.78","94.74","94.20","2","tests/contact-service.test.mjs;tests/integration/google-personal-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/daily-briefing-service.mjs","personal",".mjs","3737","95","fa69eba46982ab8228d75b628ad345300761fc45012977e05ab1e47176075bae","8","0","0","","true","97.67","87.18","87.50","100.00","2","tests/daily-briefing-service.test.mjs;tests/personal-ui-contract.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/personal-contracts.mjs","personal",".mjs","2505","82","8522d95abf028be8df5986e4ed29e9b94e465d39181f79bc4961029507c3be6c","7","0","0","","true","100.00","100.00","100.00","100.00","1","tests/personal-contracts.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/personal-data-hub.mjs","personal",".mjs","600","17","6efd5afb3aef330492c7fffa19be256389b1e262946312697391c18b46745862","4","0","0","","true","100.00","100.00","100.00","100.00","2","tests/integration/google-personal-runtime.test.mjs;tests/personal-data-hub.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/task-repository.mjs","personal",".mjs","492","20","4ba5f06db17a99e1ce4109b7dc9ad2f85c7135916b9d7b458647df575ee52f62","4","0","0","","true","71.43","87.50","75.00","71.43","2","tests/integration/google-personal-runtime.test.mjs;tests/task-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/task-service.mjs","personal",".mjs","3119","73","d37ed42443b1d2a35cfb40e51fc64ff92ec8e93c12704e22d4ea229ea6cb6add","8","0","0","","true","93.75","81.40","100.00","97.50","2","tests/integration/google-personal-runtime.test.mjs;tests/task-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personal/user-profile-store.mjs","personal",".mjs","5532","127","468cccb94f5a309965000e0de6dc5b77eda4ac09b6cfd7a501b8bc738e83acc7","19","0","0","","true","87.93","83.64","89.47","89.80","1","tests/user-profile-store.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personality/mina-dialogue.mjs","personality",".mjs","19572","340","559db8864c17a5b681cf147068b83d15eb9522b95099b777db945848dcda2507","9","0","0","","true","100.00","98.96","100.00","100.00","2","tests/mina-dialogue.test.mjs;tests/spoken-lines-echo-safe.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/personality/personality-profile.mjs","personality",".mjs","4014","88","7149b213ea65819ac4f2e4668cb8c941f9aa2ef9103dc4f285c20f55cabedf9f","8","0","0","","true","97.14","94.44","100.00","100.00","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/personality/personality-service.mjs","personality",".mjs","4782","101","dcf5004743bd0591328ce08b94159ccfb0e981acf6c1004b0a9cbc7c5580e6bf","10","2","0","","true","100.00","91.67","100.00","100.00","3","tests/extensions-ui-contract.test.mjs;tests/integration/v4-security-boundaries.test.mjs;tests/personality-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/printing/print-service.mjs","printing",".mjs","2852","56","2c2ebba60eca9c28fc5bb30e8471d8c60671bc37ea957e1fa62baed8659fd468","5","0","0","","true","85.71","80.00","100.00","96.30","1","tests/print-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/printing/printer-registry.mjs","printing",".mjs","1087","29","c872efe2cebb022883cec9b40fd63188c6509ff667ded167ec4e47bf7a4b1458","7","0","0","","true","84.21","80.00","85.71","92.86","1","tests/print-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/printing/windows-print-spooler.mjs","printing",".mjs","4956","95","9b48e13386b0f4af5094b8948372694411e7983576c1ea70156d807b494002fb","14","0","0","","true","65.63","63.64","64.29","73.91","1","tests/windows-print-spooler.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/providers/camera-vision-runtime.mjs","providers",".mjs","2252","61","ccbe489a5923ac70bbb8360149895edc903f8d9bfa1db6532f16eda21c63ab88","2","1","0","","true","93.75","79.17","100.00","100.00","1","tests/camera-vision-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/providers/camera-vision.mjs","providers",".mjs","4858","124","76daf6180a3115e82b24c6c3f659c50511df7b619fd99df58a0f6528e1f30126","12","0","0","","true","81.36","75.81","100.00","87.50","1","tests/camera-vision.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/providers/computer-use-runtime.mjs","providers",".mjs","4808","120","7e640d75e543502d547304163af0f43466a728b5790386475fdcda457567d7dd","7","7","0","","true","82.50","72.34","100.00","93.75","1","tests/computer-use-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/providers/deepseek.mjs","providers",".mjs","5113","136","8e86fc75791f8757aeed7eec43d756717871b42dbecb2b7fa4b6c18172873999","11","0","0","","true","87.69","78.75","63.64","91.23","1","tests/deepseek-provider.test.mjs"
