"audit_sha","module","source_set","index","language","kind","name","line","detection"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/androidTest/kotlin/fr/mina/gateway/messaging/storage/RoomMessagingSecretStoreTest.kt","androidTest","1","kotlin","fun_declaration","closeDatabase","28","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/androidTest/kotlin/fr/mina/gateway/messaging/storage/RoomMessagingSecretStoreTest.kt","androidTest","2","kotlin","fun_declaration","storesTokenAndOwnerIdentityOnlyAsCiphertext","31","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/androidTest/kotlin/fr/mina/gateway/messaging/storage/RoomMessagingSecretStoreTest.kt","androidTest","3","kotlin","fun_declaration","androidKeystoreCipherRoundTripsWithoutEmbeddingPlaintext","54","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/androidTest/kotlin/fr/mina/gateway/messaging/storage/RoomMessagingSecretStoreTest.kt","androidTest","4","kotlin","fun_declaration","persistsInboundSmsIdempotentlyWithEncryptedSenderAndBody","64","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/androidTest/kotlin/fr/mina/gateway/messaging/storage/RoomMessagingSecretStoreTest.kt","androidTest","5","kotlin","fun_declaration","provisionsAndReloadsOwnerAndTelegramTokenThroughEncryptedRoom","78","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/androidTest/kotlin/fr/mina/gateway/messaging/storage/RoomMessagingSecretStoreTest.kt","androidTest","6","kotlin","fun_declaration","startsGatewayServiceOnlyFromTheApplicationUid","94","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/androidTest/kotlin/fr/mina/gateway/messaging/storage/RoomMessagingSecretStoreTest.kt","androidTest","7","kotlin","fun_declaration","blindIndex","114","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/androidTest/kotlin/fr/mina/gateway/messaging/storage/RoomMessagingSecretStoreTest.kt","androidTest","8","kotlin","fun_declaration","encrypt","116","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/androidTest/kotlin/fr/mina/gateway/messaging/storage/RoomMessagingSecretStoreTest.kt","androidTest","9","kotlin","fun_declaration","decrypt","119","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/EncryptedMessageEntity.java","main","1","java","constructor","EncryptedMessageEntity","38","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/EncryptedSecretEntity.java","main","1","java","constructor","EncryptedSecretEntity","26","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingDatabase.java","main","1","java","method_declaration","secretDao","17","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingDatabase.java","main","2","java","method_declaration","messageDao","18","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingDatabase.java","main","3","java","method_declaration","open","20","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingMessageDao.java","main","1","java","method_declaration","insert","13","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingMessageDao.java","main","2","java","method_declaration","byState","16","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingMessageDao.java","main","3","java","method_declaration","updateState","19","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingMessageDao.java","main","4","java","method_declaration","acknowledge","22","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingMessageDao.java","main","5","java","method_declaration","allForTest","25","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingSecretDao.java","main","1","java","method_declaration","upsert","13","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingSecretDao.java","main","2","java","method_declaration","find","16","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingSecretDao.java","main","3","java","method_declaration","count","19","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingSecretDao.java","main","4","java","method_declaration","delete","22","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/java/fr/mina/gateway/messaging/storage/MessagingSecretDao.java","main","5","java","method_declaration","allForTest","25","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/AideActivity.kt","main","1","kotlin","fun_declaration","onCreate","30","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/AideActivity.kt","main","2","kotlin","fun_declaration","AideScreen","103","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/BiometricLock.kt","main","1","kotlin","fun_declaration","isLocked","22","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/BiometricLock.kt","main","2","kotlin","fun_declaration","canAuthenticateBiometric","30","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/BiometricLock.kt","main","3","kotlin","fun_declaration","promptBiometricUnlock","34","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/BiometricLock.kt","main","4","kotlin","fun_declaration","onAuthenticationSucceeded","39","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/BiometricLock.kt","main","5","kotlin","fun_declaration","onAuthenticationError","40","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/ChatActivity.kt","main","1","kotlin","fun_declaration","onCreate","35","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/ChatActivity.kt","main","2","kotlin","fun_declaration","requestUnlock","57","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/ChatActivity.kt","main","3","kotlin","fun_declaration","onStart","61","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/ChatActivity.kt","main","4","kotlin","fun_declaration","onStop","66","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/ChatActivity.kt","main","5","kotlin","fun_declaration","BiometricLockScreen","73","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","1","kotlin","fun_declaration","onCreate","78","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","2","kotlin","fun_declaration","onNewIntent","110","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","3","kotlin","fun_declaration","loadSavedProvisioningState","118","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","4","kotlin","fun_declaration","provision","145","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","5","kotlin","fun_declaration","removeGateway","185","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","6","kotlin","fun_declaration","setBiometricLock","206","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","7","kotlin","fun_declaration","requestMessagingPermissions","211","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","8","kotlin","fun_declaration","onRequestPermissionsResult","223","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","9","kotlin","fun_declaration","handleCameraIntent","233","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","10","kotlin","fun_declaration","startCameraStream","250","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","11","kotlin","fun_declaration","startGatewayService","257","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","12","kotlin","fun_declaration","restartGatewayService","261","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","13","kotlin","fun_declaration","smsPermissionStatus","266","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","14","kotlin","fun_declaration","writeIdentityProof","271","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","15","kotlin","fun_declaration","ProvisioningHome","300","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","16","kotlin","fun_declaration","SecurityCard","333","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","17","kotlin","fun_declaration","Header","366","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","18","kotlin","fun_declaration","ConversationCard","387","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","19","kotlin","fun_declaration","GatewayCard","410","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/MainActivity.kt","main","20","kotlin","fun_declaration","FooterNote","479","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/ProvisioningStatus.kt","main","1","kotlin","fun_declaration","shouldReplaceTelegramToken","9","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/ProvisioningStatus.kt","main","2","kotlin","fun_declaration","provisioningStatusText","15","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/chat/ChatNotifier.kt","main","1","kotlin","fun_declaration","ensureChannel","24","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/chat/ChatNotifier.kt","main","2","kotlin","fun_declaration","notifyReply","36","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/chat/ChatSyncWorker.kt","main","1","kotlin","fun_declaration","doWork","19","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/chat/ChatSyncWorker.kt","main","2","kotlin","fun_declaration","ensureScheduled","28","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/chat/MinaChatMessagingService.kt","main","1","kotlin","fun_declaration","onMessageReceived","19","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/chat/MinaChatMessagingService.kt","main","2","kotlin","fun_declaration","onNewToken","26","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/AndroidSmsCommandDispatcher.kt","main","1","kotlin","fun_declaration","dispatch","14","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/GatewayBootReceiver.kt","main","1","kotlin","fun_declaration","onReceive","8","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/GatewayKeepaliveReceiver.kt","main","1","kotlin","fun_declaration","onReceive","8","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","1","kotlin","fun_declaration","pending","17","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","2","kotlin","fun_declaration","acknowledge","18","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","3","kotlin","fun_declaration","send","22","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","4","kotlin","fun_declaration","processPending","34","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","5","kotlin","fun_declaration","process","44","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","6","kotlin","fun_declaration","pull","73","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","7","kotlin","fun_declaration","ack","91","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","8","kotlin","fun_declaration","sendTelegram","97","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","9","kotlin","fun_declaration","parsePull","108","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","10","kotlin","fun_declaration","parseAck","116","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","11","kotlin","fun_declaration","parseTelegramSend","126","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","12","kotlin","fun_declaration","parseCommon","138","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","13","kotlin","fun_declaration","cleanupExpiredReceipts","151","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MessagePullFileProcessor.kt","main","14","kotlin","fun_declaration","safeFailureReason","156","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","1","kotlin","fun_declaration","onCreate","33","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","2","kotlin","fun_declaration","onStartCommand","38","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","3","kotlin","fun_declaration","onDestroy","57","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","4","kotlin","fun_declaration","onBind","66","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","5","kotlin","fun_declaration","runPollLoop","68","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","6","kotlin","fun_declaration","runCommandLoop","113","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","7","kotlin","fun_declaration","pending","121","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","8","kotlin","fun_declaration","acknowledge","122","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","9","kotlin","fun_declaration","notification","145","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","10","kotlin","fun_declaration","createNotificationChannel","168","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/MinaGatewayService.kt","main","11","kotlin","fun_declaration","updateNotification","175","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/OwnerIdentity.kt","main","1","kotlin","fun_declaration","ownsPhone","12","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/OwnerIdentity.kt","main","2","kotlin","fun_declaration","ownsTelegram","13","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/PhoneNumberNormalizer.kt","main","1","kotlin","fun_declaration","toE164","7","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsBroadcastReceiver.kt","main","1","kotlin","fun_declaration","onReceive","12","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsCommand.kt","main","1","kotlin","fun_declaration","parse","19","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsCommandFileProcessor.kt","main","1","kotlin","fun_declaration","dispatch","8","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsCommandFileProcessor.kt","main","2","kotlin","fun_declaration","toJson","18","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsCommandFileProcessor.kt","main","3","kotlin","fun_declaration","processPending","34","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsCommandFileProcessor.kt","main","4","kotlin","fun_declaration","process","43","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsGateway.kt","main","1","kotlin","fun_declaration","draftReply","24","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsGateway.kt","main","2","kotlin","fun_declaration","setAutoSend","31","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsGateway.kt","main","3","kotlin","fun_declaration","requestSend","38","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsGateway.kt","main","4","kotlin","fun_declaration","confirmSend","45","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsGateway.kt","main","5","kotlin","fun_declaration","send","51","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsGateway.kt","main","6","kotlin","fun_declaration","recognizesOwnerNumber","60","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsGateway.kt","main","7","kotlin","fun_declaration","allowsCapability","62","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/SmsMessageAssembler.kt","main","1","kotlin","fun_declaration","assemble","8","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramApiClient.kt","main","1","kotlin","fun_declaration","post","9","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramApiClient.kt","main","2","kotlin","fun_declaration","getUpdates","22","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramApiClient.kt","main","3","kotlin","fun_declaration","sendMessage","40","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramApiClient.kt","main","4","kotlin","fun_declaration","methodPath","52","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramApiClient.kt","main","5","kotlin","fun_declaration","validateToken","55","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramApiClient.kt","main","6","kotlin","fun_declaration","post","70","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramGateway.kt","main","1","kotlin","fun_declaration","put","4","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramGateway.kt","main","2","kotlin","fun_declaration","get","5","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramGateway.kt","main","3","kotlin","fun_declaration","has","6","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramGateway.kt","main","4","kotlin","fun_declaration","remove","7","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramGateway.kt","main","5","kotlin","fun_declaration","provisionToken","16","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramGateway.kt","main","6","kotlin","fun_declaration","enableCapabilities","24","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramGateway.kt","main","7","kotlin","fun_declaration","allows","32","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramPoller.kt","main","1","kotlin","fun_declaration","poll","4","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramPoller.kt","main","2","kotlin","fun_declaration","persist","8","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramPoller.kt","main","3","kotlin","fun_declaration","load","12","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramPoller.kt","main","4","kotlin","fun_declaration","save","13","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramPoller.kt","main","5","kotlin","fun_declaration","pollOnce","23","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/app/src/main/kotlin/fr/mina/gateway/messaging/TelegramPoller.kt","main","6","kotlin","fun_declaration","poll","45","sanitized_regex"
